Location;Province;Genus;species.clone;type.of.sample;Asymptomatic.diseased;Nursery.Field;Roots;Root.Collar;Stem;Growth.tip;Needles.Leaves;results
12774;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum and Diplodia screening
12775;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Unhealthy;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Wilted;Fusarium circitum and Diplodia screening
12776;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum and Diplodia screening
12777;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum and Diplodia screening
12778;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead;Well developed, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum and Diplodia screening
12779;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead;Well developed, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead, Wilted;Fusarium circitum and Diplodia screening
12780;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;No tip;Fusarium circitum and Diplodia screening
12781;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Unhealthy;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Alive;Fusarium circitum and Diplodia screening
12782;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Unhealthy;Well developed, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Wilted;Fusarium circitum and Diplodia screening
12783;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Unhealthy;Well developed, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium;Alive;Fusarium circitum and Diplodia screening
12784;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead;Well developed, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Alive, Dead;Fusarium circitum and Diplodia screening
12785;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Die-back, Wilted;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Alive, Wilted;Fusarium circitum and Diplodia screening
12786;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum and Diplodia screening
12787;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead;Well developed, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Alive, Dead;Fusarium circitum and Diplodia screening
12788;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Green tips;J-rooting, Dead;Healthy;Healthy, Discoloration, Outer bark;Alive;Fusarium circitum and Diplodia screening
12789;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rootng, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark;Dead;Fusarium circitum and Diplodia screening
12790;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roors, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead, Discoloration;Fusarium circitum and Diplodia screening
12791;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;;J-rooting, Dead;Healthy, Discoloration, Outer bark;Healthy, Discoloration, Outer bark;Dead;Fusarium circitum and Diplodia screening
12792;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead;Fusarium circitum and Diplodia screening
12793;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead, Discoloration;Fusarium circitum and Diplodia screening
12794;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead;Fusarium circitum and Diplodia screening
12795;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead;Fusarium circitum and Diplodia screening
12796;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead;Fusarium circitum and Diplodia screening
12797;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead;Fusarium circitum and Diplodia screening
12798;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead;Fusarium circitum and Diplodia screening
12799;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead;Fusarium circitum and Diplodia screening
12800;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead, Discoloration;Fusarium circitum and Diplodia screening
12801;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Green tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Alive;Fusarium circitum and Diplodia screening
12802;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead;Fusarium circitum and Diplodia screening
12803;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Green tips;J-rooting, Dead;Healthy, Discoloration, Outer bark;Healthy;Alive;Fusarium circitum and Diplodia screening
12804;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Green tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead, Discoloration;Fusarium circitum and Diplodia screening
12805;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Dead tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead, Discoloration;Fusarium circitum and Diplodia screening
12806;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Dead tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Dead;Fusarium circitum and Diplodia screening
12807;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Green tips;Dead;Discoloration, Outer bark;Healthy;Alive;Fusarium circitum and Diplodia screening
12808;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Green tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Alive;Fusarium circitum and Diplodia screening
12809;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;Dead;Discoloration, Outer bark;Discoloration, Outer bark;Dead;Fusarium circitum and Diplodia screening
12810;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Alive;Fusarium circitum and Diplodia screening
12811;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Dead roots, Brown tips;J-rooting, Dead;Discoloration, Outer bark;Discoloration, Outer bark;Dead, Discoloration;Fusarium circitum and Diplodia screening
12812;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Die-back, Wilted;Well developed;Discoloration, Outer bark;Healthy;Wilted;Fusarium circitum and Diplodia screening
12813;Howick;KwaZulu-Natal;Pinus;patula x oocarpa;;;;Wilted;Well developed;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Wilted;Fusarium circitum and Diplodia screening
12814;Howick;KwaZulu-Natal;Pinus;patula CP;;;;Wilted;Well developed;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Cambium;Wilted, Dead;Fusarium circitum and Diplodia screening
12815;Howick;KwaZulu-Natal;Pinus;patula CP;;;;Die-back;Well developed;Healthy;Healthy;Die-back;Fusarium circitum and Diplodia screening
12816;Howick;KwaZulu-Natal;Pinus;patula x patula;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12817;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;;J-rooting;Discoloration, Outer bark;Discoloration, Outer bark;No leaves;Fusarium circitum and Diplodia screening
12818;Howick;KwaZulu-Natal;Pinus;patula x oocarpa;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12819;Howick;KwaZulu-Natal;Pinus;patula x oocarpa;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12820;Howick;KwaZulu-Natal;Pinus;patula x patula;;;;Wilted;Few roots;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
12821;Howick;KwaZulu-Natal;Pinus;patula x oocarpa;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12822;Howick;KwaZulu-Natal;Pinus;CP;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12823;Howick;KwaZulu-Natal;Pinus;CP;;;;Die-back, Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12824;Howick;KwaZulu-Natal;Pinus;patula x oocarpa;;;;Wilted;Healthy;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
12825;Howick;KwaZulu-Natal;Pinus;CP;;;;Die-back, Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12826;Howick;KwaZulu-Natal;Pinus;CP;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
12827;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12828;Howick;KwaZulu-Natal;Pinus;patula x oocarpa;;;;Die-back, Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
12829;Howick;KwaZulu-Natal;Pinus;patula x patula;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
12830;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
12831;Howick;KwaZulu-Natal;Pinus;patula x oocarpa;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
12832;Howick;KwaZulu-Natal;Pinus;patula x patula;;;;Wilted;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark ;Wilted;Fusarium circitum and Diplodia screening
12833;Howick;KwaZulu-Natal;Pinus;CP;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
12834;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Wilted;Healthy;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12835;Howick;KwaZulu-Natal;Pinus;OP;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
12836;Howick;KwaZulu-Natal;Pinus;CP;;;;Die-back, Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
12837;Howick;KwaZulu-Natal;Pinus;CP;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
12838;Howick;KwaZulu-Natal;Pinus;CP;;;;Wilted;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
12839;Howick;KwaZulu-Natal;Pinus;patula x oocarpa;;;;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Wilted, S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12840;Howick;KwaZulu-Natal;Pinus;CP;;;;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12841;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Wilted;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Wilted, S?, Discoloration;Fusarium circitum and Diplodia screening
12842;Howick;KwaZulu-Natal;Pinus;CP;;;;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12843;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Die-back, Wilted;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12844;Howick;KwaZulu-Natal;Pinus;patula x oocarrpa;;;;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12845;Howick;KwaZulu-Natal;Pinus;patula x patula;;;;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12846;Howick;KwaZulu-Natal;Pinus;patula x oocarpa;;;;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12847;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12848;Howick;KwaZulu-Natal;Pinus;OP;;;;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12849;Howick;KwaZulu-Natal;Pinus;OP;;;;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12850;Howick;KwaZulu-Natal;Pinus;patula tecunumanii (HE);;;;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12851;Howick;KwaZulu-Natal;Pinus;CP;;;;Die-back, Wilted;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12852;Howick;KwaZulu-Natal;Pinus;patula oocarpa;;;;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12853;Howick;KwaZulu-Natal;Pinus;CP;;;;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12854;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12855;Howick;KwaZulu-Natal;Pinus;patula x oocarpa;;;;Die-back;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Healthy;Dead, Discoloration;Fusarium circitum and Diplodia screening
12856;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12857;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Wilted, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
12858;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12859;Howick;KwaZulu-Natal;Pinus;CP;;;;Die-back, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;S?, Dead, Discoloration;Fusarium circitum and Diplodia screening
12860;Howick;KwaZulu-Natal;Pinus;CP;;;;Wilted, S?;Well developed, J-rooting, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?, Discoloration;Fusarium circitum and Diplodia screening
12861;Howick;KwaZulu-Natal;Pinus;CP;;;;Wilted;Dead;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
12862;Howick;KwaZulu-Natal;Pinus;CP;;;;Wilted;Healthy;Discoloration, Outer bark;Healthy;Wilted;Fusarium circitum and Diplodia screening
12863;Howick;KwaZulu-Natal;Pinus;CP;;;;Wilted;Healthy;Discoloration, Between outer and inner bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12864;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Few roots, Dead;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
12865;Howick;KwaZulu-Natal;Pinus;OP;;;;Wilted;Dead;Discoloration, Between outer and inner bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12866;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Healthy;Healthy;Healthy;Alive;Fusarium circitum and Diplodia screening
12867;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Few roots, Dead;Fruiting bodies;Fruiting bodies;Wilted;Fusarium circitum and Diplodia screening
12868;Howick;KwaZulu-Natal;Pinus;CP;;;;Wilted;Dead;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
12869;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Wilted;Discoloration, Between outer and inner bark;Discoloration, Between outer and inner bark;Discoloration, Between outer and inner bark;Wilted;Fusarium circitum and Diplodia screening
12870;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Wilted;Dead;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
12871;Howick;KwaZulu-Natal;Pinus;;;;;Die-back;Well developed, Dead;Discoloration, Between outer and inner bark;Healthy;Wilted;Fusarium circitum and Diplodia screening
12872;Howick;KwaZulu-Natal;Pinus;;;;;Plant dead;Well developed, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum and Diplodia screening
12873;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Plant dead;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum and Diplodia screening
12874;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Unhealthy;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Alive;Fusarium circitum and Diplodia screening
12875;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Die-back;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Dead;Fusarium circitum and Diplodia screening
12876;Howick;KwaZulu-Natal;Pinus;;;;;Plant is dead;Well developed, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12877;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Healthy;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Alive;Fusarium circitum and Diplodia screening
12878;Howick;KwaZulu-Natal;Pinus;;;;;Root:shoot ratio;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Alive;Fusarium circitum and Diplodia screening
12879;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Die-back;Few roots, Dead, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Wilted;Fusarium circitum and Diplodia screening
12880;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Well developed;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12881;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Wilted;Few roots;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12882;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Wilted;Few roots;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12883;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Wilted;Few roots;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12884;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Wilted;Few roots;Discoloration, Outer bark;Discoloration, Outer bark;Wilted;Fusarium circitum and Diplodia screening
12885;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Few roots;Healthy;Healthy;Wilted;Fusarium circitum and Diplodia screening
12886;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Wilted;Few roots;Discoloration, Outer bark;Discoloration, Outer bark;Wilted, Dead;Fusarium circitum and Diplodia screening
12887;Howick;KwaZulu-Natal;Pinus;patula x tecunumanii;;;;Wilted;Well developed, Dead, J-rooting;Discoloration, Outer bark, Cambium;Discoloration, Outer bark, Between outer and inner bark;Wilted;Fusarium circitum and Diplodia screening
12888;Howick;KwaZulu-Natal;Pinus;;;;;Wilted, S?;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark, Sapwood;Discoloration, Outer bark, Cambium, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
12889;Howick;KwaZulu-Natal;Pinus;;;;;Wilted;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Wilted;Fusarium circitum and Diplodia screening
12890;Howick;KwaZulu-Natal;Pinus;;;;;Wilted, S?;Well developed, Dead, J-rooting, Plug bound;Discoloration, Outer bark, Cambium, Between outer and inner bark;Discoloration, Outer bark, Between outer and inner bark;Wilted, S?;Fusarium circitum and Diplodia screening
